,Unnamed: 0,service,location,products,reviewName,text,score,date,url,client
486,486,1,1,1,Pensavo meglio - Ghe Sem Monti,"Posto carino, piccolino, personale carino e cortese, positivo che cambiano menù periodicamente, dim sum non spaziali. Ho preso funghi (3€ la coppia) semplici,buoni..ricotta (di capra) pomodorini confit e oliva (4€coppia) anonimi,si è distrutto subito il fondo... Carnee cipolla caramellata (5€coppia) buoni ma la cipolla è solo un sbuffetto in cima, manzo e tartufo nero (6€ coppia) mah mi viene il dubbio fossero quelli giusti perché sapevano più di noce moscata tipo...non male ma per il costo potrebbero essere meglio. Forse calamari e capesante più buoni... Non so dire di drink e dessert. ",3,2016-12-19,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r445383778-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
487,487,1,1,1,Aperitivo & Cena - Ghe Sem Monti,"Il locale è carino e anche i camerieri e tutto il personale. Cucina veloce anche se si ordinano tanti prodotti differenti. Vi consiglio dimsum con : gamberi alla griglia, cotechino e spinaci e ricotta. Fate conto che però cambiano i ripieni in base alla stagione. Gli altri non mi han soddisfatto molto, ma son comunque da provare. State attenti però, se ne ordinano tanti perche costan 4-7€ (se non ricordo male e dipende dal ripieno )......e il conto alla fine sale :) !!!",4,2016-12-19,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r445248919-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
488,488,1,1,1,Ripieni fantastici! - Ghe Sem Monti,"Il ristorante è molto spartano e le cene sono suddivise su due turni.noi avevamo prenotato per le 21.00 e abbiamo dovuto aspettare un pò prima che il nostro tavolo venisse liberato.Lo staff é stato molto gentile offrendoci una bottiglia di prosecco durante l attesa.Il servizio è stato un pò lento e con qualche piccolo errore (bevande sbagliate) ma la simpatia del personale ci ha fatti soprassedere.Abbiamo assaggiato diversi dim sum (nn li avevo mai assaggiati in versione tradizionale),sia con ripieno di pesce che di carne..buonissimi quelli di fassona e quelli al ragù bolognese (peccato nn aver potuto assaggiare quelli ai porcini!). Anche i dolci erano squisiti,consiglio in particolare la cheesecake alla maracuja!Noi ci torneremo sicuramente per una cena alternativa.",4,2016-12-14,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r444286159-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
489,489,-1,-1,-1,Finalmente i dim sum che ho sempre - Ghe Sem Monti,"Dim Sum rivisitati in chiave Italiana. I miei preferiti sono quelli con fassona e cipolla caramellata ma anche alle verdure quando voglio stare leggero. Ci sono stato in pausa pranzo anche oggi e ringrazio tutto il personale, gentilissimo come al solito! Continuate così, aspetto nuove aperture!",5,2016-12-13,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r444042415-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
490,490,-1,-1,-1,Troppo caro - Ghe Sem Monti,"Cocktail descritti in modo particolare e poi ti arriva un banalissimo mojito. Dim Sum buoni ma troppo cari: spesa di 40€ per una dozzina di pezzi e 1 drink, non ci siamo proprio!!! ",2,2016-12-06,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r442420493-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
491,491,1,-1,1,Caspita !!!!!! - Ghe Sem Monti,"Trovato grazie ad una amica. Una bella sorpresa. Ravioli al vapore nelle maniere più stravaganti, tutti buonissimi, da provare assolutamente la degustazione. Non contenti abbiamo fatto il bis e il tris di quelli con gambero cotto. Si passa da quello con capasanta a quello con osso buco.....idea fantastica. Ottimo vino così come i cocktails, piacevole sorpresa anche aver trovato un barman di quel livello. Servizio veloce, cordiale e simpatico. Prezzo giusto. Consiglio e ci tornerò ",5,2016-12-06,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r442403124-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
492,492,1,1,1,un'idea originale - Ghe Sem Monti,"Il locale è piccolino ma accogliente e simpatico, così come molto gentile è tutto il personale.  L'idea è creativa e originale: qui si mangiano esclusivamente i classici dim sum cinesi ma rivisitati in chiave italiana, con una vasta scelta di ripieni che spaziano dal tartufo all'ossobuco, dall'anduja, al caviale. Tutto molto buono e prezzi più che onesti.",4,2016-12-04,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r441922547-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
493,493,1,1,-1,Buono ma.... Anche no! - Ghe Sem Monti,"Sono stata in questo posto a dicembre 2016 in un venerdì sera con una coppia di amici che venivano dall'America e che non vedevo da 4 anni. Arrivata al mio tavolo alle ore 20 mi comunicano che alle 21.30 avrei dovuto ""togliere il disturbo"" perché serviva il tavolo per il secondo turno, cosa assolutamente NON comunicata in fase di prenotazione telefonica. Servizio davvero pressante, ogni 3 minuti venivano a chiederci qualcosa,a portare via i vassoietti vuoti a chiedere se volevamo altro. In un ristorante vado per mangiare bene ma anche per rilassarmi in compagnia degli amici. Per me è stata una grande delusione. ",2,2016-12-03,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r441653284-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
494,494,-1,1,-1,Wow! - Ghe Sem Monti,"Sono stata in questo posticino a pranzo con amici dopo averne sentito parlare un sacco! Beh devo dire che è stata proprio una bella scoperta, i ravioli sono davvero buoni, il giro degustazione permette di assaggiare un pó di tutto! I miei preferiti sono quelli ai gamberi! Se passate di lì fatevi tentare, ne vale la pena!",5,2016-11-30,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r441167530-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
495,495,1,1,1,Sperimentare sempre! - Ghe Sem Monti,"Cena con cara amica proveniente dall'estero. L'idea era quella di mangiare qualcosa che fosse bello e buono in un ambiente piacevole. Detto, fatto. Dim sum rivisitati all'italiana, locale molto carino nel centro di Milano a due passi da Cadorna. Servizio ottimo. Divertente la scelta di cocktail fuori dall'ordinario. Dolci buoni ma non all'altezza dei dim sum. Consigliato il piatto di assaggi misti, ideale per provare di tutto un po'. Bella serata, da ripetere. Consigliato.",4,2016-11-24,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r439819162-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
496,496,1,1,-1,Un barman che fa la differenza - Ghe Sem Monti,"Sono stato con un amico al Ghe Sem Isola, era molto tardi. Siamo stati accolti con simpatia e gentilezza. Abbiamo scelto un cocktail e un altro ci è stato fatto assaggiare. Cortesia e professionalità. Meglio di così...",5,2016-11-22,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r439287134-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
497,497,1,1,1,Una piacevole sorpresa - Ghe Sem Monti,"Scoperto per caso in un venerdì del mese di novembre, il locale era pieno è tutto già riservato. Nonostante le nostre insistenze per trovare un piccolo posto, il personale è stato cosi gentile e cordiale che è riuscito a sistemarci al bancone. I ravioli particolari e rivisitati sono da provare soprattutto quelli al gambero. Un locale piccolo coinvolgente e con personale attento alle vostre esigenze",4,2016-11-22,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r439252267-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
498,498,1,1,1,Da provare assolutamente! - Ghe Sem Monti,Ottima alternativa al ristorante cinese e italiano. Ravioli al vapore buoni e originali. Ripieni ottimi. Quello col gambero alla griglia superlativo. Staff gentile e locale accogliente. Consigliatissimo!!!,5,2016-11-19,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r438582102-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
499,499,-1,0,-1,Carissimo e niente di speciale - Ghe Sem Monti,Camerieri prolissi e antipatici. Ravioli nella norma venduti a prezzi altissimi. Locale abbastanza basico ,1,2016-11-19,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r438545472-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
500,500,1,1,-1,Ravioli originali - Ghe Sem Monti,Ambiente carino anche se un po' buio  Originale e personale molto gentile. Ravioli originali rivisitati da provare . ,3,2016-11-15,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r437404068-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
501,501,-1,1,-1,Una realtà nuova e promettente - Ghe Sem Monti,"Sono rimasto positivamente sorpreso dall'offerta di questo locale, che unisce la tradizione della cucina orientale con quella dei migliori ravioli nostrani in un connubio che obiettivamente non può che essere apprezzato.  Per intenditori.  Se non fosse per i prezzi abbastanza alti, ci andrei molto più frequentemente.",4,2016-11-14,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r437122877-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
502,502,-1,1,1,Bella sorpresa - Ghe Sem Monti,"In coppia un sabato sera...locale informale, personale gentilissimo e cordiale...si avverte un atmosfera serena e piacevole..buoni i vini, degustazione buona:segnalo i ravioli con il gambero, capasanta,funghi..ottimi con l nduja ma da gustare per ultimi...si azzera il gusto!...cheesecake al marakuja ottimo! Prezzo un po' alto e suggerirei qualche contorno sfizioso in più. Lo consiglio per una serata diversa a due passi dal castello.",4,2016-11-13,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r436766687-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
503,503,1,1,1,Idea nuova e ottima qualità-prezzo! - Ghe Sem Monti,"Siamo stati in questo ristorante con la mia famiglia e devo dire che ci è piaciuto parecchio. Molto carina l'idea di abbinare il concetto di dim sum cinese con la tradizione italiana. Nonostante fossi un po' scettica inizialmente, non mi ha deluso! Ottimi i dim sum al ragù, fassona e cipolla caramellata, zafferano e ossobuco (ho preferito quelli di carne piuttosto che di pesce!). Molto buoni anche i dessert. Prezzi abbordabili, consiglio di prenotare perché il locale è non è grande. ",4,2016-11-13,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r436760628-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
504,504,-1,-1,0,non male ma caro - Ghe Sem Monti,sono stato qualche giorno fa a pranzo.. menu con poca scelta ma ravioli buoni...peccato il prezzo...fuori luogo assolutamente.. ,3,2016-11-12,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r436555444-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
505,505,-1,-1,1,Cocktail strepitosi e dim sum gustosi - Ghe Sem Monti,"I cocktail sono davvero eccellenti, il Marco Polo uno dei miei preferiti. Dim sum preparati con ottimi ingredienti italiani, imperdibile quello di fassona e cipolla caramellata e quello di gamberi. Ci torno spesso!",4,2016-11-10,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r436085574-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
506,506,1,1,-1,Buono! - Ghe Sem Monti,Cocktail eccezionali e dim sum buoni con contaminazione italiana. Il locale è carino ed accogliente. Forse il servizio dovrebbe essere più veloce e il conto un po' meno caro. Vale la pena!,4,2016-11-09,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r435850754-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
507,507,1,1,-1,Originale e buono - Ghe Sem Monti,Abbiamo fatto più aperitivo che cena. I drink sono rivisitati in chiave orientali: non sono male ma un po diversi da quello che siamo abituati a bere solitamente. I ravioli oggettivamente molto buoni: non economici ma buoni! In particolare quelli con le capesante e con la battuta di fassona. Locale carino e personale molto cordiale. Potete sicuramente andarci!,4,2016-11-06,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r435077703-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
508,508,1,1,1,Serata tra amici e dim sum! - Ghe Sem Monti,"Abbiamo voluto provare questo ristorante che, partendo dalla tradiizione cinese dei dim sum, li ha rielaborati inserendo come ripieno al ""raviolo"" cibi italiani. La carta prevede varie sezioni di dim sum: vegetariani,di pesce, di carne, e creativi. L'idea è molto interessante infatti abbiamo gustati diverse varianti e ci siamo divertiti a commentare i vari gusti: alla carbonara, alla parmigiana, al gambero, al manzo e cipolla caramellata ecc.ecc. Occorre fare attenzione perchè non è il solito ristorante dove c'è pane e grissini ad accompagnare i piatti. Qui ci sono solo i dim sum e per saziarsi dovete ordinarne 4 o 5. ho dato 3,come punteggio, e sono stato un po' severo, perchè a mio parere alcuni gusti vanno ritoccati e/o rinforzati. il contenuto di un raviolo deve un gosto un po' più deciso del piatto tradizionale che viene servito con una porzione.Nel complesso bella esperienza da ripetere. Piccola ma buona la scelta dei vini con ricarichi onesti. Non abbiamo provato i dolci, dopo 7 ordinazioni non c'era più spazio!",3,2016-11-03,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r434195857-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
509,509,1,-1,1,Cena infrasettimanale - Ghe Sem Monti,"Menù degustazione 23 euro, 12 ravioli, buoni! Non ti saziano a pieno se sei di bocca ""buona"", ma ci siamo quasi! Occhio che l'ultimo è piccantino. Cocktail buoni, particolari. Personale disponibilissimo ed educato. Prezzo direi altino per 12 ravioli al vapore + cocktail si gira sopra i 30/35€. Da provare ",4,2016-11-02,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r434003612-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
510,510,1,1,-1,Una bella idea - Ghe Sem Monti,Questo locale si base su un'idea cocktail classici rivisitati e i classici ravioli cinesi con ripieno tipici della cucina italiana. Ne esce fuori un risultato fusion molto accattivante e delizioso per il palato. Da provare anche come aperitivo.,4,2016-10-31,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r433393857-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
511,511,1,1,1,Idea buona - Ghe Sem Monti,A me è piaciuto però ... se ci portavo mio marito sarebbe uscito affamatissimo. Devi prendere almeno 4 tipi a testa se vuoi mangiare qualcosina comunque l'idea è buona e i ripieni sono ottimi! Pollo al curry super e anche seppia e iruka! Mi è piaciuto e ci tornerò . Personale gentile. Bel posticino tranquillo .. Quelli agli spinaci e scamorza: buoni E buono anche il tiramisù ,4,2016-10-26,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r431781942-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
512,512,1,1,1,Non ci siamo - Ghe Sem Monti,"Buona l'idea ma i prezzi sono assolutamente folli! 4 euro in media per 1 involtino? Ma scherziamo... peraltro non stiamo parlando di ingredienti ricercati o gourmet. Qualità ok ma molto meglio la Ravioleria di Paolo Sarpi. Soprattutto molto più onesti. Abbassate i prezzi ragazzi e incrementate la varietà del menu, soprattutto con scelte più asiatiche... poi ne riparliamo.",1,2016-10-22,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r430657082-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
513,513,1,1,-1,Dim sum molto buoni e servizio cortese - Ghe Sem Monti,"I ravioli che abbiamo assaggiato ieri erano molto buoni: parmigiana (perfetta), gambero, pollo e curry, funghi porcini. Ci hanno chiesto se gradivamo degli edamame (che costano 3 euro) come antipasto e il conto totale con una bottiglietta d'acqua e due cocktail è stato di 42 euro. Orientativamente ogni porzione di dim sum ha due ravioli e il costo è di 4 euro. I cocktail erano buoni e presentati bene. Il servizio molto cortese e per nulla invadente. I prezzi non sono popolarissimi ma la qualità c'è e il locale in via Borsieri è certamente da tenere presente se si è in zona.",4,2016-10-21,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r430304933-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
514,514,1,1,1,Diverso e divertente - Ghe Sem Monti,"Location molto carina e informale, personale gentile e buon servizio. Detto questo l'idea dei dim sum italianizzati é divertente e devo dire che alcuni sono anche molto buoni (capesante e pomodoro, fassona e cipolla ad esempio) altri buoni ma particolari mangiarli sotto forma di raviolo cinese (tipo ragù o pesto patate e fagiolini). I ravioli sono sempre 2 per porzione, tranne i gamberi che sono solo uno, vanno dai 3 ai 6 euro.  Come antipasto servono degli edamame, poi noi in due abbiamo preso 10 ravioli un po' da tutti i prezzi, più uno col gambero, acqua e una bottiglia di vino per una spesa complessiva di €70. Penso che sia da provare ma non penso sia il ristorante dove tornerei spesso.",4,2016-10-20,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r429934078-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
